url,status,title,meta_description,published_time,author,h1,file_path
https://tiximax.net/blogs/news/dich-vu-mua-hang-va-van-chuyen-tu-indonesia-ve-viet-nam-1,200,Dịch Vụ Mua Hàng & Vận Chuyển Từ Indonesia về Việt Nam  – TIXIMAX LOGISTICS,"Với sự bùng nổ của thương mại xuyên biên giới, dịch vụ mua hộ & vận chuyển từ Indonesia về Việt Nam đã và đang trở thành giải pháp thiết yếu cho cá nhân và doanh nghiệp. Bài viết này đã cung cấp cho bạn",,,Dịch Vụ Mua Hàng & Vận Chuyển Từ Indonesia về Việt Nam – Giải pháp trọn gói từ A → Z,pages\000012--blogs--news--dich-vu-mua-hang-va-van-chuyen-tu-indonesia-ve-viet-nam-1.txt
https://tiximax.net/blogs/news/doi-tac-tin-cay-trong-dich-vu-mua-hang-ho-indonesia-gia-re,200,Đối tác tin cậy trong Dịch Vụ Mua Hàng Hộ Indonesia Giá Rẻ  – TIXIMAX LOGISTICS,"Trong bối cảnh toàn cầu hóa, nhu cầu nhập khẩu hàng hóa từ các quốc gia trong khu vực Đông Nam Á ngày càng tăng cao. Trong đó, Indonesia nổi lên như một thị trường hấp dẫn với nguồn hàng đa dạng, giá thành hợp lý và chất lượng ổn định. Từ thời trang batik, đồ thủ công mỹ nghệ, gia vị đặc trưng, cho đến phụ tùng xe máy",,,Đối tác tin cậy trong Dịch Vụ Mua Hàng Hộ Indonesia Giá Rẻ,pages\000013--blogs--news--doi-tac-tin-cay-trong-dich-vu-mua-hang-ho-indonesia-gia-re.txt
https://tiximax.net/blogs/news/lam-the-nao-de-order-hang-tu-nuoc-ngoai-ve-guide-a-z-tiximax,200,Làm Thế Nào Để Order Hàng Từ Nước Ngoài Về? (Guide A-Z Tiximax)  – TIXIMAX LOGISTICS,"Bạn đã từng cảm thấy bối rối trước hàng loạt thủ tục hải quan phức tạp? Lo lắng về rào cản ngôn ngữ, các phương thức thanh toán quốc tế lằng nhằng hay rủi ro hàng hóa thất lạc? TIXIMAX sẽ cung cấp một cẩm nang toàn diện, chi tiết từ A đến Z, giúp bạn trở thành một",,,Làm Thế Nào Để Order Hàng Từ Nước Ngoài Về? (Guide A-Z Tiximax),pages\000014--blogs--news--lam-the-nao-de-order-hang-tu-nuoc-ngoai-ve-guide-a-z-tiximax.txt
https://tiximax.net/blogs/news/huong-dan-toan-dien-dich-vu-mua-ho-van-chuyen-tu-indonesia-ve-viet-nam,200,Hướng dẫn dịch vụ mua hộ & vận chuyển từ Indonesia về Việt Nam  – TIXIMAX LOGISTICS,"toàn diện về dịch vụ mua hàng từ Indonesia về Việt Nam, bao gồm xu hướng, lợi ích, quy trình, chi phí ước tính và lưu ý quan trọng. ó thế mạnh riêng về tốc độ, giá, bảo hiểm, phạm vi hàng hoá.",,,Hướng dẫn toàn diện dịch vụ mua hộ & vận chuyển từ Indonesia về Việt Nam,pages\000015--blogs--news--huong-dan-toan-dien-dich-vu-mua-ho-van-chuyen-tu-indonesia-ve-viet-nam.txt
https://tiximax.net/blogs/news/nhap-hang-tu-my-ve-viet-nam-thue-chi-phi-thu-tuc-moi-nhat-2025,200,"Nhập Hàng Từ Mỹ Về Việt Nam: Thuế, Chi Phí & Thủ Tục Mới Nhất 2025  – TIXIMAX LOGISTICS","Nhập hàng Mỹ về Việt Nam tuy có nhiều rào cản về thuế, chi phí và thủ tục, nhưng với TIXIMAX Logistics, bạn hoàn toàn yên tâm: chi phí minh bạch, vận chuyển nhanh chóng, thủ tục hải quan trọn gói.",,,"Nhập Hàng Từ Mỹ Về Việt Nam: Thuế, Chi Phí & Thủ Tục Mới Nhất 2025",pages\000016--blogs--news--nhap-hang-tu-my-ve-viet-nam-thue-chi-phi-thu-tuc-moi-nhat-2025.txt
https://tiximax.net/blogs/news/mua-ho-hang-tokopedia-bukalapak-indo-ve-viet-nam,200,Mua hộ hàng Tokopedia / Bukalapak Indo về Việt Nam  – TIXIMAX LOGISTICS,"Thị trường kinh doanh online tại Việt Nam sẽ ngày càng khốc liệt. Lối thoát duy nhất là tạo ra sự khác biệt, và Indonesia chính là câu trả lời mà bạn đang tìm kiếm. Với kho hàng hóa độc đáo trên Tokopedia và Bukalapak, bạn có cơ hội trở thành người tiên phong, xây dựng một thương hiệu vững chắc",,,Mua hộ hàng Tokopedia / Bukalapak Indo về Việt Nam,pages\000017--blogs--news--mua-ho-hang-tokopedia-bukalapak-indo-ve-viet-nam.txt
https://tiximax.net/blogs/news/top-10-mat-hang-indonesia-de-ban-tai-viet-nam-cap-nhat-2025,200,Top 10 mặt hàng Indonesia dễ bán tại Việt Nam  – TIXIMAX LOGISTICS,"Trong bài viết này, TIXIMAX sẽ giới thiệu 10 mặt hàng “dễ bán – dễ nhập – lợi nhuận tốt” từ Indonesia, kèm theo phân tích về nguồn sỉ, biên độ lợi nhuận, và cách nhập về Việt Nam hiệu quả.",,,Top 10 Mặt Hàng Indonesia Dễ Bán Tại Việt Nam (Cập Nhật 2025),pages\000018--blogs--news--top-10-mat-hang-indonesia-de-ban-tai-viet-nam-cap-nhat-2025.txt
https://tiximax.net/blogs/news/dich-vu-mua-hang-va-van-chuyen-tu-indonesia-ve-viet-nam,200,Dịch Vụ Mua Hàng & Vận Chuyển Từ Indonesia Về Việt Nam – TIXIMAX.NET  – TIXIMAX LOGISTICS,"Bạn đang tìm nguồn hàng giá tốt từ Indonesia? Bạn cần đơn vị uy tín giúp bạn mua và vận chuyển về Việt Nam nhanh chóng, minh bạch? TIXIMAX là giải pháp toàn diện dành cho bạn!✅ Vì sao nên chọn TIXIMAX?Đặt hàng đơn giản: Chỉ cần gửi link hoặc hình ảnh, đội ngũ TIXIMAX lo toàn bộ quá trình từ tìm kiếm, đàm phán, thanh to",,,Dịch Vụ Mua Hàng & Vận Chuyển Từ Indonesia Về Việt Nam – TIXIMAX.NET,pages\000019--blogs--news--dich-vu-mua-hang-va-van-chuyen-tu-indonesia-ve-viet-nam.txt
https://tiximax.net/blogs/news/tu-nhap-hang-tu-indonesia-5-sai-lam-khien-ban-mat-tien-oan,200,Tự Nhập Hàng Từ Indonesia: 5 Sai Lầm Khiến Bạn Mất Tiền Oan  – TIXIMAX LOGISTICS,"Bạn từng nghĩ chỉ cần vài thao tác là có thể nhập hàng từ Indonesia về Việt Nam? Đã có không ít chủ sho mất hàng, bị tính phí cao gấp đôi. Trong bài viết này, TIXIMAX sẽ chia sẻ chi tiết 5 sai lầm lớn nhất khi tự nhập hàng từ Indonesia và cách để bạn tránh rủi ro, tiết kiệm thời gian – chi phí – công sức.",,,Tự Nhập Hàng Từ Indonesia: 5 Sai Lầm Khiến Bạn Mất Tiền Oan,pages\000020--blogs--news--tu-nhap-hang-tu-indonesia-5-sai-lam-khien-ban-mat-tien-oan.txt
https://tiximax.net/blogs/tin-khuyen-mai/cach-order-hang-nuoc-ngoai-ve-viet-nam-tiximax,200,Cách Order Hàng Nước Ngoài Về Việt Nam | TIXIMAX  – TIXIMAX LOGISTICS,,,,Cách Order Hàng Nước Ngoài Về Việt Nam | TIXIMAX,pages\000021--blogs--tin-khuyen-mai--cach-order-hang-nuoc-ngoai-ve-viet-nam-tiximax.txt
https://tiximax.net/blogs/news/top-10-mat-hang-my-han-nhat-de-ban-nhat-tai-viet-nam-2025,200,Top 10 mặt hàng Mỹ/Hàn/Nhật dễ bán nhất tại Việt Nam 2025  – TIXIMAX LOGISTICS,"Thị trường kinh doanh hàng xách tay Mỹ, Nhật, Hàn năm 2025 đầy tiềm năng nhưng cũng không thiếu thách thức. Thành công sẽ đến với những người có sự chuẩn bị kỹ lưỡng, chọn đúng sản phẩm, và quan trọng nhất là có một người đồng hành đáng tin cậy.",,,Top 10 mặt hàng Mỹ/Hàn/Nhật dễ bán nhất tại Việt Nam 2025,pages\000022--blogs--news--top-10-mat-hang-my-han-nhat-de-ban-nhat-tai-viet-nam-2025.txt
https://tiximax.net/blogs/tin-khuyen-mai/uu-dai-thang-8-tuyen-nhat,200,Siêu ưu đãi tháng 8: Gửi hàng Nhật – Việt giảm 20%!  – TIXIMAX LOGISTICS,"Giảm 20% phí gửi hàng Nhật – Việt cùng TIXIMAX! Giá từ 135K/kg, bay 3 chuyến/tuần, giao nhanh từ 3 ngày. Ưu đãi đến 30/08 – Đặt ngay!",,,Siêu ưu đãi tháng 8: Gửi hàng Nhật – Việt giảm 20%!,pages\000023--blogs--tin-khuyen-mai--uu-dai-thang-8-tuyen-nhat.txt
https://tiximax.net/blogs/news/https-tiximax-net-blogs-news-tim-nguon-si-indonesia-gia-tot-tiximax-la-giai-phap-hoan-hao,200,Tìm Nguồn Sỉ Indonesia Giá Tốt – TIXIMAX Là Giải Pháp Hoàn Hảo  – TIXIMAX LOGISTICS,"Trong bối cảnh kinh doanh online và thương mại xuyên biên giới ngày càng phát triển, việc tìm được nguồn sỉ hàng hóa từ Indonesia – đất nước nổi bật với sản phẩm giá gốc, chất lượng – trở thành “chiếc chìa khóa vàng” cho các chủ shop, đại lý và doanh nghiệp Việt Nam.",,,Tìm Nguồn Sỉ Indonesia Giá Tốt – TIXIMAX Là Giải Pháp Hoàn Hảo,pages\000024--blogs--news--https-tiximax-net-blogs-news-tim-nguon-si-indonesia-gia-tot-tiximax-la-giai-phap-hoan-hao.txt
https://tiximax.net/pages/news,404,,,,,,pages\000025--pages--news.txt
https://tiximax.net/blogs/news/[URL thực tế]/laptop,404,,,,,,pages\000026--blogs--news--_URL_th_c_t_--laptop.txt
https://tiximax.net/blogs/news/[URL thực tế]/smartphone,404,,,,,,pages\000027--blogs--news--_URL_th_c_t_--smartphone.txt
https://tiximax.net/blogs/news/[URL thực tế]/my-pham,404,,,,,,pages\000028--blogs--news--_URL_th_c_t_--my-pham.txt
https://tiximax.net/blogs/news/[URL thực tế]/trang-diem,404,,,,,,pages\000029--blogs--news--_URL_th_c_t_--trang-diem.txt
https://tiximax.net/blogs/news/[URL thực tế]/thoi-trang-nu,404,,,,,,pages\000030--blogs--news--_URL_th_c_t_--thoi-trang-nu.txt
https://tiximax.net/blogs/tin-khuyen-mai,200,Tin khuyến mãi  – TIXIMAX LOGISTICS,,,,Tin Khuyến Mãi,pages\000031--blogs--tin-khuyen-mai.txt
https://tiximax.net/blogs/news/[URL thực tế]/gia-dung,404,,,,,,pages\000032--blogs--news--_URL_th_c_t_--gia-dung.txt
https://tiximax.net/blogs/news/[URL thực tế]/dien-tu,404,,,,,,pages\000033--blogs--news--_URL_th_c_t_--dien-tu.txt
https://tiximax.net/blogs/news/[URL thực tế]/cham-soc-da,404,,,,,,pages\000034--blogs--news--_URL_th_c_t_--cham-soc-da.txt
https://tiximax.net/blogs/tin-tuc-su-kien,200,Tin Tức & Sự Kiện  – TIXIMAX LOGISTICS,,,,Tin Tức & Dịch Vụ,pages\000035--blogs--tin-tuc-su-kien.txt
https://tiximax.net/blogs/news/[URL thực tế]/thoi-trang-nam,404,,,,,,pages\000036--blogs--news--_URL_th_c_t_--thoi-trang-nam.txt
https://tiximax.net/blogs/kien-thuc-thi-truong,200,Kiến Thức Thị Trường  – TIXIMAX LOGISTICS,,,,Kiến Thức Thị Trường,pages\000037--blogs--kien-thuc-thi-truong.txt
https://tiximax.net/blogs/news/[URL thực tế của Tiximax]/bang-gia,404,,,,,,pages\000038--blogs--news--_URL_th_c_t_c_a_Tiximax_--bang-gia.txt
https://tiximax.net/blogs/news,200,News  – TIXIMAX LOGISTICS,,,,News,pages\000039--blogs--news.txt
https://tiximax.net/chuyen-muc,404,,,,,,pages\000040--chuyen-muc.txt
https://tiximax.net/category,404,,,,,,pages\000041--category.txt
https://tiximax.net/collections/dich-vu-van-tai-hang-khong,200,Dịch vụ vận tải hàng không  – TIXIMAX LOGISTICS,Dịch vụ vận tải hàng không,,,Dịch vụ vận tải hàng không,pages\000042--collections--dich-vu-van-tai-hang-khong.txt
https://tiximax.net/collections/dich-vu-luu-tru-hang-hoa,200,Dịch vụ lưu trữ hàng hóa  – TIXIMAX LOGISTICS,". 0₫. 
			Mua ngay – Xem nhanh",,,Dịch vụ lưu trữ hàng hóa,pages\000043--collections--dich-vu-luu-tru-hang-hoa.txt
https://tiximax.net/collections/dich-vu-van-tai-duong-bo,200,Dịch vụ vận tải đường bộ  – TIXIMAX LOGISTICS,Dịch vụ vận tải đường bộ,,,Dịch vụ vận tải đường bộ,pages\000044--collections--dich-vu-van-tai-duong-bo.txt
https://tiximax.net/collections/dich-vu-van-chuyen-hang-hoa-bang-tau-bien,200,Dịch vụ vận chuyển hàng hóa bằng tàu biển  – TIXIMAX LOGISTICS,Dịch vụ vận chuyển hàng hóa bằng tàu biển,,,Dịch vụ vận chuyển hàng hóa bằng tàu biển,pages\000045--collections--dich-vu-van-chuyen-hang-hoa-bang-tau-bien.txt
https://tiximax.net/collections/frontpage,200,Trang chủ  – TIXIMAX LOGISTICS,". 0₫. 
			Mua ngay – Xem nhanh",,,Trang chủ,pages\000046--collections--frontpage.txt
https://tiximax.net/blogs/tin-tuc-su-kien/nhap-khau-dong-tai-viet-nam-quy-trinh-ho-so-luu-y-quan-trong,200,"Nhập Khẩu Đồng Tại Việt Nam : Quy Trình, Hồ Sơ & Lưu Ý Quan Trọng  – TIXIMAX LOGISTICS","Nhập khẩu đồng là nhu cầu thiết yếu của nhiều doanh nghiệp Việt Nam trong các ngành điện – điện tử, xây dựng và cơ khí chế tạo. Tuy nhiên, việc nắm rõ thủ tục nhập khẩu đồng, từ mã HS, thuế suất đến hồ sơ và giấy phép, sẽ giúp doanh nghiệp tiết kiệm thời gian, giảm chi phí và tuân thủ pháp luật. Bài viết này hướng dẫn",,,"Nhập Khẩu Đồng Tại Việt Nam : Quy Trình, Hồ Sơ & Lưu Ý Quan Trọng",pages\000047--blogs--tin-tuc-su-kien--nhap-khau-dong-tai-viet-nam-quy-trinh-ho-so-luu-y-quan-trong.txt
https://tiximax.net/collections/mua-hang-indo,200,Mua Hàng Indo  – TIXIMAX LOGISTICS,Mua Hàng Indo,,,Mua Hàng Indo,pages\000048--collections--mua-hang-indo.txt
https://tiximax.net/blogs/news?page=3,200,News  – Page 3 – TIXIMAX LOGISTICS,,,,News,pages\000049--blogs--news.txt
https://tiximax.net/collections/mua-hang-tu-uc,200,Mua Hàng Từ Úc  – TIXIMAX LOGISTICS,Danh sách sản phẩm từ Úc,,,Mua Hàng Từ Úc,pages\000050--collections--mua-hang-tu-uc.txt
https://tiximax.net/collections/mua-hang-my,200,Mua Hàng Mỹ  – TIXIMAX LOGISTICS,Mua Hàng Mỹ,,,Mua Hàng Mỹ,pages\000051--collections--mua-hang-my.txt
https://tiximax.net/collections/mua-ho,200,Mua Hộ  – TIXIMAX LOGISTICS,Mua Hộ Các Sản Phẩm Từ Các Sàn Thương Mại Điện Tử,,,Mua Hộ,pages\000052--collections--mua-ho.txt
https://tiximax.net/collections/mua-hang-tu-indonesia,200,Mua Hàng Từ Indoneisa  – TIXIMAX LOGISTICS,Danh sách sản phẩm từ Indonesia,,,Mua Hàng Từ Indonesia,pages\000053--collections--mua-hang-tu-indonesia.txt
https://tiximax.net/collections/ship-ho,200,Ship Hộ  – TIXIMAX LOGISTICS,Nhận Ship Các Sản Phẩm Từ Nước Về Và Từ Trong Nước Đi,,,Ship Hộ,pages\000054--collections--ship-ho.txt
https://tiximax.net/news,404,,,,,,pages\000055--news.txt
https://tiximax.net/collections/mua-hang-tu-nhat-ban,200,Mua Hàng Từ Nhật Bản  – TIXIMAX LOGISTICS,Danh sách sản phẩm từ Nhật Bản,,,Mua Hàng Từ Nhật Bản,pages\000056--collections--mua-hang-tu-nhat-ban.txt
https://tiximax.net/pages/about-us,200,Giới thiệu  – TIXIMAX LOGISTICS,VỚI KINH NGHIỆM CHUYÊN VẬN CHUYỂN VÀ MUA HÀNG QUỐC TẾ  THEO ĐƯỜNG BIỂN VÀ ĐƯỜNG BAY. CHÚNG TÔI RẤT MONG ĐƯỢC HỖ TRỢ VÀ CUNG CẤP DỊCH VỤ CHO QUÝ KHÁCH,,,Giới thiệu,pages\000057--pages--about-us.txt
https://tiximax.net/pages/bang-gia,200,BẢNG GIÁ  – TIXIMAX LOGISTICS,BẢNG GIÁ VẬN CHUYỂN VỀ VIỆT NAM1. Phí đóng hàng 2. Phí vận chuyển quốc tế về Việt Nam + phí thông quan giao nhận3. Xuống hàng và vận chuyển hàng về kho  tại Việt Nam,,,BẢNG GIÁ,pages\000058--pages--bang-gia.txt
https://tiximax.net/blogs/news?page=2,200,News  – Page 2 – TIXIMAX LOGISTICS,,,,News,pages\000059--blogs--news.txt
https://tiximax.net/pages/cau-chuyen-thuong-hieu,200,Câu chuyện thương hiệu  – TIXIMAX LOGISTICS,Câu chuyện thương hiệu,,,Câu chuyện thương hiệu Tiximax,pages\000060--pages--cau-chuyen-thuong-hieu.txt
https://tiximax.net/pages/chinh-sach-bao-mat,200,Chính sách bảo mật  – TIXIMAX LOGISTICS,"Chính sách bảo mật này nhằm giúp Quý khách hiểu về cách website thu thập và sử dụng thông tin cá nhân của mình thông qua việc sử dụng trang web, bao gồm mọi thông tin có thể cung cấp thông qua trang web khi Quý khách đăng ký tài khoản, đăng ký nhận thông tin liên lạc từ chúng tôi, hoặc khi Quý khách mua sản phẩm, dịch",,,Chính sách bảo mật,pages\000061--pages--chinh-sach-bao-mat.txt
https://tiximax.net/pages/chi-nhanh,200,Chi Nhánh  – TIXIMAX LOGISTICS,,,,Chi Nhánh,pages\000062--pages--chi-nhanh.txt
https://tiximax.net/pages/chinh-sach-doi-tra,200,Chính sách đổi trả  – TIXIMAX LOGISTICS,"1. Điều kiện đổi trảQuý Khách hàng cần kiểm tra tình trạng hàng hóa và có thể đổi hàng/ trả lại hàng ngay tại thời điểm giao/nhận hàng trong những trường hợp sau:Hàng không đúng chủng loại, mẫu mã trong đơn hàng đã đặt hoặc như trên website tại thời điểm đặt hàng.Không đủ số lượng, không đủ bộ như trong đơn hàng.Tình t",,,Chính sách đổi trả,pages\000063--pages--chinh-sach-doi-tra.txt
https://tiximax.net/pages/cau-chuyen-cua-chung-toi,200,Câu Chuyện Của Chúng Tôi  – TIXIMAX LOGISTICS,"Trong hơn một thập kỷ, nhà sáng lập của Tiximax, anh Nguyễn Ngọc Hoàng Anh, đã miệt mài với đam mê kiến tạo không gian sống trong ngành nội thất. Mỗi dự án là một lời cam kết về chất lượng, mỗi chi tiết là sự tỉ mỉ đến hoàn hảo. Anh đã xây dựng một thương hiệu vững mạnh bằng uy tín và sự tận tâm – những giá trị cốt lõi",,,Câu Chuyện Của Chúng Tôi,pages\000064--pages--cau-chuyen-cua-chung-toi.txt
https://tiximax.net/pages/form-bao-gia,200,Form báo giá  – TIXIMAX LOGISTICS,,,,Form báo giá,pages\000065--pages--form-bao-gia.txt
https://tiximax.net/pages/cuoc-van-chuyen-indo,200,Bảng Giá Vận Chuyển Hàng Hóa Đường Hàng Không Indo - Việt Nam  – TIXIMAX LOGISTICS,Bảng Giá Vận Chuyển Hàng Hóa Đường Hàng Không Indo - Việt Nam 2025,,,Bảng Giá Vận Chuyển Hàng Hóa Đường Hàng Không Indo - Việt Nam,pages\000066--pages--cuoc-van-chuyen-indo.txt
https://tiximax.net/pages/dieu-khoan-dich-vu,200,Điều khoản dịch vụ  – TIXIMAX LOGISTICS,"1. Giới thiệuChào mừng quý khách hàng đến với website chúng tôi.Khi quý khách hàng truy cập vào trang website của chúng tôi có nghĩa là quý khách đồng ý với các điều khoản này. Trang web có quyền thay đổi, chỉnh sửa, thêm hoặc lược bỏ bất kỳ phần nào trong Điều khoản mua bán hàng hóa này, vào bất cứ lúc nào. Các thay đ",,,Điều khoản dịch vụ,pages\000067--pages--dieu-khoan-dich-vu.txt
https://tiximax.net/pages/gia-tri-cam-ket-hi-vong-tiximax,200,GIÁ TRỊ CAM KẾT & HI VỌNG TIXIMAX  – TIXIMAX LOGISTICS,"1. Cam kết đối với Khách hàngTrung thực & Minh bạch : Tiximax luôn cung cấp thông tin chính xác, rõ ràng về dịch vụ, chi phí, thời gian vận chuyển và các cam kết liên quan. Chúng tôi đặt uy tín và sự tin tưởng của khách hàng lên hàng đầu.Nhanh chóng & Hiệu quả : Với hệ thống logistics và thanh toán xuyên biên giới, Tix",,,GIÁ TRỊ CAM KẾT & HI VỌNG TIXIMAX,pages\000068--pages--gia-tri-cam-ket-hi-vong-tiximax.txt
https://tiximax.net/pages/gia-tri-cot-loi-ban-sac-tiximax,200,GIÁ TRỊ CỐT LÕI & BẢN SẮC TIXIMAX  – TIXIMAX LOGISTICS,"GIÁ TRỊ CỐT LÕI (OUR VALUES)CHÍNH TRỰCTrong môi trường logistics đầy thách thức và biến Tiximax chọn Chính Trực làm nền tảng để phát triển bền vững. Kinh doanh bằng sự Chính Trực giúp chúng tôi xây dựng niềm tin lâu dài với khách hàng, đối tác, và đồng nghiệp. Mọi quyết định, từ quy trình mua hộ, vận chuyển đến đấu giá",,,Giá Trị Cốt Lõi & Bản Sắc Tiximax,pages\000069--pages--gia-tri-cot-loi-ban-sac-tiximax.txt
https://tiximax.net/pages/frontpage,200,Trang chủ  – TIXIMAX LOGISTICS,"Viết vài dòng giới thiệu với khách hàng về cửa hàng của bạn (các loại sản phẩm bạn bán, thương hiệu cửa hàng, các chương trình chăm sóc khách hàng, v.v...). Bạn cũng có thể thêm hình ảnh và video minh họa để tăng sự chú ý của khách với cửa hàng.Bạn có thể chỉnh sửa hoặc xoá bài viết này tại đây hoặc thêm những bài viết",,,TRANG CHỦ,pages\000070--pages--frontpage.txt
https://tiximax.net/pages/gia-tri-cot-loi-cua-tiximax,200,Giá trị cốt lõi của Tiximax  – TIXIMAX LOGISTICS,"Những giá trị cốt lõi này định hình văn hóa doanh nghiệp và hướng dẫn mọi hành động của Tiximax, giúp chúng tôi không ngừng phát triển và mang lại giá trị thiết thực cho khách hàng và cộng đồng.",,,Giá trị cốt lõi của Tiximax,pages\000071--pages--gia-tri-cot-loi-cua-tiximax.txt
https://tiximax.net/pages/gioi-thieu-cty,200,Về chúng tôi  – TIXIMAX LOGISTICS,Hơn 5 năm trong lĩnh vực vận chuyển và mua hộ hàng hoá quốc tế về việt nam,,,GIỚI THIỆU CÔNG TY TIXIMAX,pages\000072--pages--gioi-thieu-cty.txt
https://tiximax.net/blogs/news?page=1,200,News  – TIXIMAX LOGISTICS,,,,News,pages\000073--blogs--news.txt
